_id,titulo,portada,slug,descripcion,etiqueta,clasificacion,categoria,subcategorias,labels,estado,createdAT,__v
68044757e58fe4e2192f1e2e,Sandalias Fun Pro 913,5b875aac-d60f-483c-aa5e-6b6b80d5801c.jpg,sandalias-fun-pro-913,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Exclusivo,Niños,680446d22a16ea324e2a7db9,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 00:15:17,0
68044757e58fe4e2192f1e3b,Botas Urban Premium 718,dca1192b-dbdd-4952-ae3e-ab96ca2f314e.jpg,botas-urban-premium-718,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Femenino,680446d22a16ea324e2a7db8,Botas,"['etiqueta_1', 'etiqueta_2']",False,2025-04-17 01:11:17,0
68044757e58fe4e2192f1e5e,Kit Edición Limitada Fashion Max 787,9e6d9c8a-a952-4ddf-901d-a6aabf6733b1.jpg,kit-edicion-limitada-fashion-max-787,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Exclusivo,Femenino,680446d22a16ea324e2a7dc0,Eco-friendly,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-16 23:22:17,0
68044757e58fe4e2192f1e65,Pantalón Sweet Premium 875,bc89086b-6674-4ce4-bdc1-34bcee510a9f.jpg,pantalon-sweet-premium-875,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Niñas,680446d22a16ea324e2a7db6,Camisetas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 01:39:17,0
68044757e58fe4e2192f1e74,Mochila Urbana 2.0 258,6effe971-373f-4560-9eef-48ae915eef7d.jpg,mochila-urbana-2-0-258,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Nuevo,Masculino,680446d22a16ea324e2a7dab,Mochilas para Portátil,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:36:17,0
68044757e58fe4e2192f1e77,Set Eco-friendly Plus Max 828,497f6718-fa18-4a7f-ab35-5f0f389c36b1.jpg,set-eco-friendly-plus-max-828,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Nuevo,Femenino,680446d22a16ea324e2a7dc0,Premium,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 02:11:17,0
68044757e58fe4e2192f1e7e,Lonchera Unicorn Max 626,8ae6efa9-4801-485d-85a8-96e6420b8236.jpg,lonchera-unicorn-max-626,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Nuevo,Niñas,680446d22a16ea324e2a7dae,Mochilas para Niños,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-16 23:25:17,0
68044757e58fe4e2192f1e84,Camiseta Fun Plus 198,31743647-468d-4fe7-b3d6-932cb9fcb4aa.jpg,camiseta-fun-plus-198,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Oferta,Niños,680446d22a16ea324e2a7db5,Chaquetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-16 23:19:17,0
68044757e58fe4e2192f1e98,Portadocumentos Ejecutivo Lite 597,9a1b83c6-7cf1-4972-87c8-b5e3ee2e307f.jpg,portadocumentos-ejecutivo-lite-597,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Exclusivo,Masculino,680446d22a16ea324e2a7daf,Billeteras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 00:30:17,0
68044757e58fe4e2192f1e9e,Cartuchera Adventure Premium 185,8e523a62-7470-4c91-a807-7364013e5184.jpg,cartuchera-adventure-premium-185,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Destacado,Niños,680446d22a16ea324e2a7db1,Estuches,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 01:16:17,0
68044757e58fe4e2192f1ea4,Camiseta Princess Pro 757,7e26db1d-a806-4ccb-ae84-156f5e782942.jpg,camiseta-princess-pro-757,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Exclusivo,Niñas,680446d22a16ea324e2a7db6,Sudaderas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:29:17,0
68044757e58fe4e2192f1eb8,Set Eco-friendly Plus Max 622,e03d2139-cb11-481b-8d18-4b72837b0fea.jpg,set-eco-friendly-plus-max-622,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Exclusivo,Femenino,680446d22a16ea324e2a7dc0,Premium,['etiqueta_1'],True,2025-04-17 03:13:17,0
68044757e58fe4e2192f1ebf,Riñonera Deportiva Pro 858,23ee2c25-adda-41e5-9d8a-c27e4e0a1ee1.jpg,rinonera-deportiva-pro-858,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Masculino,680446d22a16ea324e2a7dab,Maletas de Viaje,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 01:46:17,0
68044757e58fe4e2192f1ec3,Pantalón Sweet Max 828,bc01f685-02a2-4f5e-8fef-ba7ea6c96edf.jpg,pantalon-sweet-max-828,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Oferta,Niñas,680446d22a16ea324e2a7db6,Camisetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:20:17,0
68044757e58fe4e2192f1ed3,Lonchera Unicorn Max 334,6bc57e24-6bbf-4957-a31a-5cd7d104afb4.jpg,lonchera-unicorn-max-334,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Niñas,680446d22a16ea324e2a7dae,Loncheras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-16 23:46:17,0
68044757e58fe4e2192f1ede,Estuche Glam Lite 953,09c94d6b-030d-4032-9225-ea888a8f9e5b.jpg,estuche-glam-lite-953,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:22:17,0
68044757e58fe4e2192f1ee6,Mochila Fashion 2.0 958,74633338-59d0-475b-946b-bc9bf408427d.jpg,mochila-fashion-2-0-958,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Exclusivo,Masculino,680446d22a16ea324e2a7dac,Maletas de Viaje,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-16 23:53:17,0
68044757e58fe4e2192f1ef1,Case Phone Pro 184,33b93a6c-8397-47cf-bc56-b7c11d3cd068.jpg,case-phone-pro-184,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Masculino,680446d22a16ea324e2a7dbb,Accesorios para Celular,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-16 23:21:17,0
68044757e58fe4e2192f1ef7,Mochila Premium Lite 933,866ac227-b773-4dfa-b1dc-4042a293230f.jpg,mochila-premium-lite-933,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Masculino,680446d22a16ea324e2a7dbf,Eco-friendly,['etiqueta_1'],True,2025-04-17 00:35:17,0
68044757e58fe4e2192f1efc,Camiseta Fit Lite 647,42e5b7fd-d7a7-4b2d-a99f-a7dced3df0bb.jpg,camiseta-fit-lite-647,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Nuevo,Femenino,680446d22a16ea324e2a7db4,Camisetas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-16 23:50:17,0
68044757e58fe4e2192f1f05,Cartuchera Adventure Premium 987,45b75152-8e20-45de-b935-c42eea3fdbbd.jpg,cartuchera-adventure-premium-987,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Exclusivo,Niños,680446d22a16ea324e2a7db1,Estuches,"['etiqueta_1', 'etiqueta_2']",False,2025-04-17 02:44:17,0
68044757e58fe4e2192f1f10,Billetera Classic 2.0 275,6278ccf6-d5fd-475e-a4a0-7de03e2a223f.jpg,billetera-classic-2-0-275,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Masculino,680446d22a16ea324e2a7daf,Billeteras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:50:17,0
68044757e58fe4e2192f1f19,Audífonos Kid Plus 186,97c87c52-77fe-4c20-9a72-dd8abbcd3b38.jpg,audifonos-kid-plus-186,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Niños,680446d22a16ea324e2a7dbd,Accesorios para Celular,['etiqueta_1'],False,2025-04-17 00:02:17,0
68044757e58fe4e2192f1f1f,Cartuchera Adventure Lite 785,ce3c04a0-4f88-491d-a5b9-e7f1108dca88.jpg,cartuchera-adventure-lite-785,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Oferta,Niños,680446d22a16ea324e2a7db1,Loncheras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 02:24:17,0
68044757e58fe4e2192f1f2a,Zapatillas Sweet Max 921,11a68e2e-4136-42c4-a7fb-7bce94d1710c.jpg,zapatillas-sweet-max-921,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Edición Limitada,Niñas,680446d22a16ea324e2a7dba,Zapatillas Casual,"['etiqueta_1', 'etiqueta_2']",False,2025-04-17 03:11:17,0
68044757e58fe4e2192f1f3f,Estuche Triple 2.0 705,196d4b45-8c80-421e-8d41-015b0866f5e3.jpg,estuche-triple-2-0-705,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Niños,680446d22a16ea324e2a7db1,Cartucheras,"['etiqueta_1', 'etiqueta_2']",False,2025-04-17 02:25:17,0
68044757e58fe4e2192f1f45,Gadget Sweet Pro 509,f9426b56-e88d-4896-ad9d-7b1e47b395f0.jpg,gadget-sweet-pro-509,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Destacado,Niñas,680446d22a16ea324e2a7dbe,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:44:17,0
68044757e58fe4e2192f1f49,Audífonos Pro Premium 416,bc8897f9-eb20-462e-b684-dd975024120f.jpg,audifonos-pro-premium-416,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Oferta,Masculino,680446d22a16ea324e2a7dbb,Powerbanks,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:27:17,0
68044757e58fe4e2192f1f52,Mochila Lifestyle Pro 677,58314bda-60a3-495d-85e9-872149801446.jpg,mochila-lifestyle-pro-677,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Masculino,680446d22a16ea324e2a7dac,Mochilas para Portátil,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:32:17,0
68044757e58fe4e2192f1f56,Mochila Personajes Max 161,c90f2261-f832-493c-8856-45845640c5af.jpg,mochila-personajes-max-161,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Nuevo,Niños,680446d22a16ea324e2a7dc1,Personajes,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:58:17,0
68044757e58fe4e2192f1f5d,Tenis Sport Girl Premium 692,391db539-436f-45ca-a7e3-10374f9dd8d4.jpg,tenis-sport-girl-premium-692,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Oferta,Niñas,680446d22a16ea324e2a7dba,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:19:17,0
68044757e58fe4e2192f1f75,Chaqueta Junior Girl Premium 176,7dd04db7-e906-4de7-b844-c704678d89fa.jpg,chaqueta-junior-girl-premium-176,"Fabricado con los mejores materiales, ofrece comodidad y espacio. Su diseño único refleja tu personalidad.",Oferta,Niñas,680446d22a16ea324e2a7db6,Sudaderas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 00:07:17,0
68044757e58fe4e2192f1f82,Sandalias Summer Kid Max 518,b8fcaf20-d388-44a7-8814-31ae4dc2f8fd.jpg,sandalias-summer-kid-max-518,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niñas,680446d22a16ea324e2a7dba,Zapatillas Deportivas,['etiqueta_1'],True,2025-04-16 23:39:17,0
68044757e58fe4e2192f1f8f,Estuche Glam 2.0 739,1ea562d6-eb02-4b95-a029-8d436035b975.jpg,estuche-glam-2-0-739,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Edición Limitada,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 00:55:17,0
68044757e58fe4e2192f1f93,Pantalón Sweet Plus 139,95f3d5ed-5f24-4ce7-88fb-647dad8d8dbf.jpg,pantalon-sweet-plus-139,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Oferta,Niñas,680446d22a16ea324e2a7db6,Camisetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:36:17,0
68044757e58fe4e2192f1f9e,Bolso de Mano Evening Plus 865,6b06afa3-2a4c-4684-b1f6-500f06f0d307.jpg,bolso-de-mano-evening-plus-865,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Destacado,Femenino,680446d22a16ea324e2a7db0,Billeteras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 00:36:17,0
68044757e58fe4e2192f1fa5,Lonchera Princess Max 221,06145cb2-b226-4294-a297-e4b6e5ab762a.jpg,lonchera-princess-max-221,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Oferta,Niñas,680446d22a16ea324e2a7db2,Loncheras,['etiqueta_1'],True,2025-04-17 00:51:17,0
68044757e58fe4e2192f1fac,Zapatillas Sweet Plus 841,a2a6cd39-a6d7-4bb7-9007-0358d0b66b5f.jpg,zapatillas-sweet-plus-841,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Niñas,680446d22a16ea324e2a7dba,Botas,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:26:17,0
68044757e58fe4e2192f1fc1,Bolso de Mano Evening Pro 570,93c448d8-75b6-4195-9110-294013d31770.jpg,bolso-de-mano-evening-pro-570,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Oferta,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 02:34:17,0
68044757e58fe4e2192f1fc8,Camiseta Princess Pro 218,6866dc59-13ea-4644-925f-285865d93ba3.jpg,camiseta-princess-pro-218,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Niñas,680446d22a16ea324e2a7db6,Camisetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:19:17,0
68044757e58fe4e2192f1fd6,Case Phone Fun Pro 334,9c1eda34-92fc-4f93-8957-8bc5dcd1a00e.jpg,case-phone-fun-pro-334,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Niños,680446d22a16ea324e2a7dbd,Audífonos,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-16 23:43:17,0
68044757e58fe4e2192f1fdd,Gadget Sweet Plus 543,0b454c2e-577a-4eb0-bb6c-33708a83e10c.jpg,gadget-sweet-plus-543,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Exclusivo,Niñas,680446d22a16ea324e2a7dbe,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-16 23:42:17,0
68044757e58fe4e2192f1fe4,Audífonos Kid Max 508,07adaa29-cae5-4cc2-9dbf-382ab1068046.jpg,audifonos-kid-max-508,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Niños,680446d22a16ea324e2a7dbd,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 02:53:17,0
68044757e58fe4e2192f1fe7,Mochila Junior Plus 371,84f98fea-c70b-4775-ac80-570e8520aafc.jpg,mochila-junior-plus-371,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Niños,680446d22a16ea324e2a7dad,Loncheras,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 01:24:17,0
68044757e58fe4e2192f1feb,Zapatillas City Plus 145,32bbf2c7-34b7-445f-b15a-c62e26bb5fd1.jpg,zapatillas-city-plus-145,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Masculino,680446d22a16ea324e2a7db7,Zapatillas Deportivas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 01:05:17,0
68044757e58fe4e2192f2004,Camiseta Fun 2.0 478,e4d91a1b-7fe8-4278-9b3c-35ef3ced4f75.jpg,camiseta-fun-2-0-478,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Niños,680446d22a16ea324e2a7db5,Chaquetas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 01:43:17,0
68044757e58fe4e2192f2009,Sandalias Fun Pro 981,ceb6ec65-9b0d-478e-a2b2-c89cc393f54f.jpg,sandalias-fun-pro-981,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niños,680446d22a16ea324e2a7db9,Sandalias,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 01:12:17,0
68044757e58fe4e2192f202a,Camiseta Fit Pro 996,79d16822-b035-48c6-a6db-590c2c48fb26.jpg,camiseta-fit-pro-996,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Femenino,680446d22a16ea324e2a7db4,Gorras y Sombreros,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 00:12:17,0
68044757e58fe4e2192f203b,Lonchera Unicorn Max 496,6e66ac59-d004-4cef-a3f6-83274ebff257.jpg,lonchera-unicorn-max-496,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Oferta,Niñas,680446d22a16ea324e2a7dae,Mochilas para Niños,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:43:17,0
68044757e58fe4e2192f2041,Mochila Premium Pro 135,96524048-a224-4d0a-9d13-9a37075f8e71.jpg,mochila-premium-pro-135,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Masculino,680446d22a16ea324e2a7dbf,Eco-friendly,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 03:08:17,0
68044757e58fe4e2192f204b,Chaqueta Junior Premium 378,984dc963-73da-4f37-900d-4a8c0e2c669c.jpg,chaqueta-junior-premium-378,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Exclusivo,Niños,680446d22a16ea324e2a7db5,Sudaderas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 00:00:17,0
68044757e58fe4e2192f205c,Set Eco-friendly Plus 2.0 241,1d195017-17d6-49ab-a082-6cdbb2a1be37.jpg,set-eco-friendly-plus-2-0-241,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Nuevo,Femenino,680446d22a16ea324e2a7dc0,Premium,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 00:33:17,0
68044757e58fe4e2192f2065,Lonchera Princess 2.0 925,19050e22-d779-4f6b-bc1c-547c89056f33.jpg,lonchera-princess-2-0-925,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Nuevo,Niñas,680446d22a16ea324e2a7db2,Cartucheras,"['etiqueta_1', 'etiqueta_2']",False,2025-04-17 00:03:17,0
68044757e58fe4e2192f206f,Cartuchera Dream Lite 761,927d8ebe-124a-4786-b42f-7d90d84a922b.jpg,cartuchera-dream-lite-761,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Destacado,Niñas,680446d22a16ea324e2a7db2,Estuches,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 02:25:17,0
68044757e58fe4e2192f2073,Billetera Slim 2.0 805,5e215172-64c4-45c4-9314-ecd1e568c306.jpg,billetera-slim-2-0-805,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Destacado,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,['etiqueta_1'],True,2025-04-17 01:06:17,0
68044757e58fe4e2192f2077,Set Eco-friendly Pro 726,784b314e-2c8c-4892-bc53-1a2559f26cd4.jpg,set-eco-friendly-pro-726,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Edición Limitada,Masculino,680446d22a16ea324e2a7dbf,Colecciones Limitadas,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",False,2025-04-17 00:02:17,0
68044757e58fe4e2192f207d,Bolso de Mano Evening Lite 313,92275d6c-9482-48d1-b561-ef53fd17b037.jpg,bolso-de-mano-evening-lite-313,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Exclusivo,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:16:17,0
68044757e58fe4e2192f2080,Camiseta Fit Pro 173,5aa24998-55b0-4489-ae1f-2b6638a7325b.jpg,camiseta-fit-pro-173,Material duradero y tecnología avanzada. Combina funcionalidad y estilo para acompañarte en todas tus actividades.,Exclusivo,Femenino,680446d22a16ea324e2a7db4,Sudaderas,['etiqueta_1'],True,2025-04-17 02:32:17,0
68044757e58fe4e2192f2095,Gadget Junior Plus 584,38f1509a-bb6e-4b02-8fbe-bb7b44b41b9d.jpg,gadget-junior-plus-584,Calidad premium y estilo contemporáneo. La combinación perfecta de practicidad y tendencia actual.,Edición Limitada,Niños,680446d22a16ea324e2a7dbd,Gadgets Infantiles,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-16 23:37:17,0
68044757e58fe4e2192f209f,Pantalón Slim Lite 252,0a51afeb-b9e5-40f2-b25f-94d3ccf6d8e7.jpg,pantalon-slim-lite-252,"Diseño ergonómico y resistente, ideal para uso diario. Con compartimentos organizados para satisfacer todas tus necesidades.",Destacado,Femenino,680446d22a16ea324e2a7db4,Ropa Deportiva,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",True,2025-04-17 03:12:17,0
68044757e58fe4e2192f20ac,Chaqueta Junior Pro 316,e7b91e0a-3251-4eda-aed1-73b91cd2ea7d.jpg,chaqueta-junior-pro-316,Línea exclusiva con los más altos estándares de calidad. Un producto indispensable para tu día a día.,Edición Limitada,Niños,680446d22a16ea324e2a7db5,Gorras y Sombreros,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:32:17,0
68044757e58fe4e2192f20bd,Chaqueta City Plus 178,291ae561-c0f4-47d4-8ab2-dfe26d72ad54.jpg,chaqueta-city-plus-178,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Exclusivo,Femenino,680446d22a16ea324e2a7db4,Pantalones,"['etiqueta_1', 'etiqueta_2']",True,2025-04-17 00:44:17,0
68044757e58fe4e2192f20cb,Portadocumentos Ejecutivo Pro 306,cc6631f4-ad34-4ebc-96de-bc110bb530c8.jpg,portadocumentos-ejecutivo-pro-306,Innovación y diseño de vanguardia. Un producto que destaca por su durabilidad y detalles cuidadosamente seleccionados.,Nuevo,Masculino,680446d22a16ea324e2a7daf,Estuches,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4']",False,2025-04-17 00:19:17,0
68044757e58fe4e2192f20d3,Set Eco-friendly Plus Plus 994,a5088a58-9b61-44c8-a1a8-2a8b652e60a8.jpg,set-eco-friendly-plus-plus-994,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Nuevo,Femenino,680446d22a16ea324e2a7dc0,Premium,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",False,2025-04-17 00:35:17,0
68044757e58fe4e2192f20dc,Billetera Slim Pro 330,317541a2-2e6b-4fdc-9289-5e170b329dc1.jpg,billetera-slim-pro-330,Elaborado con tecnología de punta y materiales sostenibles. Un producto que cuida de ti y del medio ambiente.,Oferta,Femenino,680446d22a16ea324e2a7db0,Bolsos de Mano,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3']",True,2025-04-17 00:07:17,0
68044757e58fe4e2192f20e3,Cargador Rápido Lite 973,62e6eccb-cbf3-4a00-adca-b9231af76853.jpg,cargador-rapido-lite-973,Funcionalidad excepcional con detalles prácticos. La opción ideal para quienes valoran la calidad y el diseño.,Exclusivo,Masculino,680446d22a16ea324e2a7dbb,Audífonos,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 00:20:17,0
68044757e58fe4e2192f20e9,Portadocumentos Ejecutivo Pro 630,3b671ed2-2eb5-4a8b-bb59-aa2a0a9d766c.jpg,portadocumentos-ejecutivo-pro-630,Diseño minimalista pero funcional. Perfecto para quienes buscan simplicidad sin renunciar al estilo.,Edición Limitada,Masculino,680446d22a16ea324e2a7daf,Neceseres,"['etiqueta_1', 'etiqueta_2', 'etiqueta_3', 'etiqueta_4', 'etiqueta_5']",True,2025-04-17 02:05:17,0
